2026-02-22 17:37:38 | INFO    | esg_platform | retrieval_emission_factor | query=emission factor for Diesel kg CO2e per kg scope 3 | k=3 | num_docs=3
2026-02-22 17:37:38 | INFO    | esg_platform | retrieval_emission_factor | material=Diesel | result=13.0
2026-02-22 17:37:38 | INFO    | esg_platform | retrieval_emission_factor | query=emission factor for Diesel kg CO2e per kg scope 3 | k=3 | num_docs=3
2026-02-22 17:37:38 | INFO    | esg_platform | retrieval_emission_factor | material=Diesel | result=13.0
2026-02-22 17:37:38 | INFO    | esg_platform | run_calculator_on_code | df_shape=(2, 4) | result=12350.0
2026-02-22 17:37:43 | INFO    | esg_platform | save_calculator_module | tag=Fuel | module_id=1
2026-02-22 18:09:53 | INFO    | esg_platform | evidence_upload | tag=energy | file=fuel_data2.xlsx | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\energy\43346b5f6da14ba4a55659423026834e_fuel_data2.xlsx
2026-02-22 18:10:42 | INFO    | esg_platform | get_sample_content_from_file | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\energy\43346b5f6da14ba4a55659423026834e_fuel_data2.xlsx | rows=2 cols=3 content_len=173
2026-02-22 18:11:13 | INFO    | esg_platform | get_sample_content_from_file | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\energy\43346b5f6da14ba4a55659423026834e_fuel_data2.xlsx | rows=2 cols=3 content_len=173
2026-02-22 18:11:14 | INFO    | esg_platform | generate_calculator_code | tag=energy metric=fuel consumption | code_len=481
2026-02-22 18:11:29 | INFO    | esg_platform | run_calculator_on_code | df_shape=(2, 3) | result=950
2026-02-22 18:11:34 | INFO    | esg_platform | save_calculator_module | tag=energy | module_id=2
2026-02-22 18:39:52 | INFO    | esg_platform | retrieval_emission_factor | query=emission factor for Diesel kg CO2e per kg scope 3 | k=3 | num_docs=3
2026-02-22 18:39:52 | INFO    | esg_platform | retrieval_emission_factor | material=Diesel | result=13.0
2026-02-22 18:39:52 | INFO    | esg_platform | retrieval_emission_factor | query=emission factor for Diesel kg CO2e per kg scope 3 | k=3 | num_docs=3
2026-02-22 18:39:52 | INFO    | esg_platform | retrieval_emission_factor | material=Diesel | result=13.0
2026-02-22 18:39:52 | INFO    | esg_platform | run_calculator_on_code | df_shape=(2, 4) | result=12350.0
2026-02-22 18:40:14 | INFO    | esg_platform | retrieval_emission_factor | query=emission factor for Diesel kg CO2e per kg scope 3 | k=3 | num_docs=3
2026-02-22 18:40:14 | INFO    | esg_platform | retrieval_emission_factor | material=Diesel | result=13.0
2026-02-22 18:40:14 | INFO    | esg_platform | retrieval_emission_factor | query=emission factor for Diesel kg CO2e per kg scope 3 | k=3 | num_docs=3
2026-02-22 18:40:14 | INFO    | esg_platform | retrieval_emission_factor | material=Diesel | result=13.0
2026-02-22 18:40:14 | INFO    | esg_platform | run_calculator_on_code | df_shape=(2, 4) | result=12350.0
2026-02-22 18:40:14 | INFO    | esg_platform | run_calculator_on_tag | tag=Fuel | file_count=1 | aggregated=12350.0 | per_file=[('C:\\Users\\anura\\Desktop\\esg_audit_rag-emission_rag\\evidence_store\\Fuel\\bda8456a2d044c5888ae2fb002b4a8ee_fuel_data.xlsx', 12350.0)]
2026-02-22 18:40:14 | INFO    | esg_platform | save_report_value | tag=Fuel | metric=Fuel | value=12350.0 | report_id=1
2026-02-22 18:40:48 | INFO    | esg_platform | save_calculator_module | tag=Fuel | module_id=1
2026-02-22 22:46:14 | INFO    | esg_platform | create_reporting_entity | name=GreenTech Industries year=2025 | id=1
2026-02-22 22:46:14 | INFO    | esg_platform | create_iro | framework_id=1 topic=Climate Change sub_topic=Scope 1 emissions scope=Both | id=3
2026-02-22 22:46:14 | INFO    | esg_platform | create_iro | framework_id=1 topic=Energy sub_topic=Energy consumption scope=Both | id=4
2026-02-22 22:46:14 | INFO    | esg_platform | create_iro | framework_id=1 topic=Water sub_topic=Water withdrawal scope=Impact | id=5
2026-02-22 22:46:14 | INFO    | esg_platform | save_calculator_module | tag=CSRD_2025_ClimateChange_Scope1 | module_id=4
2026-02-22 22:46:14 | INFO    | esg_platform | save_report_value | tag=CSRD_2025_ClimateChange_Scope1 | metric=Total Scope 1 GHG emissions (tCO2e) | value=149.58 | report_id=2
2026-02-22 23:32:31 | INFO    | esg_platform | get_sample_content_from_file | path=C:\Users\anura\Desktop\esg_audit_rag-emission_rag\evidence_store\energy\9393d5a661c0414abf4673284836045c_fuel_data2.json | rows=2 cols=3 content_len=173
2026-02-23 00:52:42 | INFO    | esg_platform | create_framework | name=CSRD | id=1
2026-02-23 00:52:42 | INFO    | esg_platform | create_reporting_entity | name=GreenTech Industries year=2025 | id=1
2026-02-23 00:52:42 | INFO    | esg_platform | create_iro | framework_id=1 topic=Climate Change sub_topic=Scope 1 emissions scope=Both | id=1
2026-02-23 00:52:42 | INFO    | esg_platform | create_iro | framework_id=1 topic=Energy sub_topic=Energy consumption scope=Both | id=2
2026-02-23 00:52:42 | INFO    | esg_platform | create_iro | framework_id=1 topic=Water sub_topic=Water withdrawal scope=Impact | id=3
2026-02-23 00:52:42 | INFO    | esg_platform | save_calculator_module | tag=CSRD_2025_ClimateChange_Scope1 | module_id=1
2026-02-23 00:52:42 | INFO    | esg_platform | save_report_value | tag=CSRD_2025_ClimateChange_Scope1 | metric=Total Scope 1 GHG emissions (tCO2e) | value=149.58 | report_id=1
